-2.521396120139099750e+00,-8.612734544075231202e-01,-3.642558654371124582e+00,-6.828358326118018073e-01,-2.407563592137628383e+00,-3.283721072044273548e+00,-7.395568582401155222e-01,-1.250889429323530200e+00,-1.473698466765786419e+00,1.047500312053935012e+00,-5.711176068440559916e-02,-2.034544012730119533e+00,-1.187148705956820871e+00,-2.813158603531402235e+00,-3.581243311240306149e+00,-1.366540500173154316e+00,-3.514977105495766807e+00,-1.736746873822158532e+00,-2.335694050931939714e+00,9.489108950871399939e-01,0.000000000000000000e+00
7.634453032524523231e+00,6.130893868349804876e+00,6.120143063673289419e+00,4.785955673425910106e+00,5.404728860187059780e+00,6.732850755406974308e+00,4.010077138853958445e+00,7.187467549664268596e+00,4.726184646586579774e+00,6.052561719157965925e+00,5.467300981054734166e+00,5.431369312454966902e+00,6.195844620154781879e+00,7.454686300737222382e+00,6.246679160471034997e+00,7.682401120344860779e+00,6.542014138041952087e+00,7.481662189276967467e+00,6.835179536141920309e+00,5.914471977795692226e+00,1.000000000000000000e+00
1.957915760068319244e+00,6.289010658007592625e+00,2.529253491425051958e+00,2.297583920287723291e+00,4.484644595947081314e+00,3.295249131417341992e+00,2.135719858348724909e+00,3.176650119737301381e+00,2.307292093680546774e+00,5.049164541809451734e+00,2.840263823297508594e+00,3.562369702870232580e+00,5.315067866688128362e+00,4.798406594383698653e+00,3.027604844801438766e+00,2.983505774097081620e+00,3.320388288705778734e+00,5.064995889745805613e+00,4.245191398454212006e+00,2.757985579255900266e+00,1.000000000000000000e+00
3.593207134893687815e+00,5.938411184656565034e+00,3.399768237332500220e+00,4.469796449371089331e+00,5.151138731301156959e+00,2.091645453663860899e+00,6.039466196607000015e+00,1.616576118352100355e+00,2.158281168150363971e+00,2.345297934258796513e+00,3.337373638344843130e+00,2.633849405574575364e+00,3.677909587626231769e+00,2.140210308957754215e+00,4.681902588354430073e+00,1.557042326869272797e+00,2.635949965377431425e+00,2.323345221899806745e+00,4.845252711651893307e+00,3.356931674301234736e+00,0.000000000000000000e+00
3.964540486696736643e+00,4.353514239474272962e+00,2.412025900931340061e+00,2.699676234437874633e+00,4.145476485878108797e+00,3.392591763102477564e+00,3.326055109435946733e+00,2.442761669832265614e+00,3.908286014769402961e+00,4.323604924675922945e+00,4.697894321078012858e+00,2.503212268036119070e+00,3.452340801736355935e+00,4.203958343923177132e+00,5.604933513658773236e+00,7.115910389635117461e+00,3.280785995045005787e+00,4.048193944498234664e+00,4.144553877538602826e+00,6.028918623709839331e+00,0.000000000000000000e+00
7.801760186049881973e-01,1.935677624202805092e-01,1.771761679480763796e+00,3.113024864925064250e+00,1.573524345396717372e+00,1.038507296207990427e+00,2.209941360319249704e+00,2.265481455759650320e+00,2.251447966191656214e+00,2.221721225992905779e+00,1.590008820791670052e+00,9.282823350855542444e-01,1.241148863823997583e+00,5.676656546650975521e-01,1.619408171569399535e+00,3.978261972166124316e+00,1.135552927255643718e+00,1.367236044528164607e+00,-4.672344627180673449e-01,1.255838241885532280e+00,1.000000000000000000e+00
-3.507201141936278077e+00,-8.903357150753414828e-01,-2.992867727547733558e+00,-1.891514194044825459e-01,-3.116690282620051100e+00,-2.877800959781266599e+00,-2.128634174132683299e+00,-2.962887186862819711e+00,-1.942840216783174423e+00,-5.858071541417406713e-01,-2.433522255073535590e+00,-2.573448680858835935e+00,-8.888806493748964144e-01,-3.118951640147214377e+00,-2.861633710399768660e+00,-4.998325303010436649e+00,-3.586625054478384200e+00,-1.678461092280673750e+00,-3.105523024899966344e+00,2.101148714949556684e-01,1.000000000000000000e+00
4.986890814260924287e+00,6.240327786435937441e+00,3.963829428679579436e+00,1.595365571838454288e+00,4.478452426885084492e+00,3.865662836812361114e+00,3.395932772313623893e+00,1.758037401074608930e+00,2.987065105329622661e+00,2.009823652746864919e+00,3.149506851821399778e+00,3.957911967568400691e+00,2.896371885823953107e+00,4.471099215739269717e+00,3.667299580626308675e+00,5.814074336334308368e-01,4.653157669521233331e+00,3.432241627852016919e+00,5.166250348588389940e+00,1.983488174421079719e+00,0.000000000000000000e+00
4.357519055217252912e+00,1.927994846599760947e+00,4.085281192735459754e+00,4.423218991991236138e+00,4.738379415685050056e+00,2.043017320035968698e+00,3.924181510258758721e+00,1.593368491822674260e+00,3.850251239534578040e+00,1.534195848371463944e+00,4.036889659802858965e+00,2.673064852244054546e+00,3.457336870609252877e+00,2.420838623497349129e+00,4.321422127029965310e+00,2.589511914768786838e+00,4.053108886154317858e+00,1.628384877325097513e+00,2.980809948329198988e+00,4.947495787015921742e+00,0.000000000000000000e+00
-1.688222402635569663e+00,-2.617912694770886617e+00,-2.460077177625207057e+00,-1.979736337609629970e-01,-3.119295820015281606e+00,-2.227891037369462701e+00,-9.395374186090152957e-01,5.533124261962193424e-01,-1.387273820795725365e+00,-8.842004825225056042e-01,-1.109724410444451026e+00,-1.242174403449820774e+00,-2.384984174261666645e+00,-6.704405735118019738e-01,-2.515296187724445076e+00,-2.558628083083453575e+00,-2.418736212211475056e+00,-1.628143395728924636e+00,-1.306162060538823999e+00,-2.111840369664210293e+00,0.000000000000000000e+00
